Del Mojón,Mazarrón,37.5761,-1.2272,false,3002633,SPSMUW
Cala Santandria,Ciutadella de Menorca,39.9794,3.8402,false,0701506,SPEBMN
Cala Blanca,Ciutadella de Menorca,39.9686,3.8363,false,0701507,SPEBMN
Son Xoriguer,Ciutadella de Menorca,39.9269,3.8430,false,0701509,SPEBMN
Cala Galdana,Ferreries,39.9386,3.9616,false,0702302,SPEBMN
Sant Tomas,Es Migjorn Gran,39.915,4.0422,false,0790202,SPEBMN
Son Bou,Alaior,39.9027,4.0666,false,0700201,SPEBMN
Punta Prima,Sant Lluís,39.8147,4.2816,false,0705202,SPEBMN
Cala Mesquida,Maó,39.9175,4.2867,false,0703211,SPEBMN
Es Grau,Maó,39.9511,4.2516,false,0703209,SPEBMN
Arenal d'En Castell,Es Mercadal,40.0177,4.1847,false,0703710,SPEBMN
Tirant,Es Mercadal,40.035,4.1013,false,0703706,SPEBMN
Sant Elm,Andratx,39.5791,2.355,false,0700506,SPEBML
Camp de Mar,Andratx,39.5386,2.4238,false,0700513,SPEBML
Palmira,Calvià,39.5355,2.4586,false,0701102,SPEBML
Cala Santa Ponça,Calvià,39.5175,2.4813,false,0701103,SPEBML
Magaluf,Calvià,39.5086,2.5372,false,0701105,SPEBML
Cala Major,Palma,39.5533,2.6075,false,0704001,SPEBML
Platja de Palma,Palma,39.5236,2.738,false,0704007,SPEBML
Es Trenc,Campos,39.3469,2.9841,false,0701303,SPEBML
Colonia de Sant Jordi/Es Dolç,Ses Salines,39.3175,3.005,false,0705904,SPEBML
Cala Santanyí,Santanyí,39.3313,3.1477,false,0705707,SPEBML
Cala Mondragó,Santanyí,39.3508,3.1858,false,0705706,SPEBML
Cala Marçal,Felanitx,39.4108,3.2594,false,0702201,SPEBML
Es Domingos Gran,Manacor,39.4594,3.2794,false,0703316,SPEBML
Cala Estany,Manacor,39.5177,3.3116,false,0703307,SPEBML
S'Illot/Cala Moreia,Manacor,39.5669,3.3741,false,0703301,SPEBML
Sa Coma,Sant Llorenç des Cardassar,39.5752,3.3780,false,0705104,SPEBML
Cala Millor,Sant Llorenç des Cardassar,39.5963,3.3858,false,0705101,SPEBML
Es Ribell,Son Servera,39.6366,3.4047,false,0706202,SPEBML
Sa Font de Sa Cala,Capdepera,39.6666,3.4533,false,0701406,SPEBML
Cala Aguila,Capdepera,39.7236,3.4538,false,0701403,SPEBML
Cala Mesquida,Capdepera,39.7458,3.435,false,0701401,SPEBML
C'An Picafort,Santa Margalida,39.7705,3.1516,false,0705501,SPEBML
Muro,Muro,39.7897,3.1305,false,0703901,SPEBML
Alcúdia,Alcúdia,39.8305,3.1202,false,0700307,SPEBML
Pollença/Llenaire,Pollença,39.8897,3.0794,false,0704210,SPEBML
Cala Formentor,Pollença,39.9291,3.1375,false,0704208,SPEBML
Cala Barques,Pollença,39.9227,3.0569,false,0704202,SPEBML
Sa Calobra,Escorca,39.8522,2.8008,false,0701906,SPEBML
Port de Sóller,Sóller,39.7936,2.6969,false,0706101,SPEBML
Cala Saona,Formentera,38.6944,1.3897,false,0702414,SPEBFO
Platja de Migjorn,Formentera,38.6852,1.4686,false,0702413,SPEBFO
Platja de Llevant,Formentera,38.7488,1.44,false,0702402,SPEBFO
Cala Grasió,Sant Antoni de Portmany,38.9933,1.2911,false,0704605,SPEBEI
San Antoni/Es Regueró,Sant Antoni de Portmany,38.9788,1.3086,false,0704608,SPEBEI
Cala Bassa,Sant Josep de sa Talaia,38.9691,1.2408,false,0704806,SPEBEI
Cala Vedella,Sant Josep de sa Talaia,38.9147,1.2252,false,0704817,SPEBEI
Cala d'Hort,Sant Josep de sa Talaia,38.8916,1.2250,false,0704821,SPEBEI
Ses Salines/Mitjon,Sant Josep de sa Talaia,38.8427,1.3913,false,0704834,SPEBEI
En Bossa,Sant Josep de sa Talaia,38.8875,1.4380,false,0704836,SPEBEI
Ses Figueretes,Eivissa,38.9052,1.4230,false,0702603,SPEBEI
Talamanca,Eivissa,38.9183,1.4561,false,0702601,SPEBEI
Cala Llonga,Santa Eulària des Riu,38.9536,1.5211,false,0705418,SPEBEI
Santa Eulària,Santa Eulària des Riu,38.9827,1.5425,false,0705416,SPEBEI
Cala Sant Vicent,Sant Joan de Labritja,39.0769,1.5936,false,0705019,SPEBEI
Portinatx,Sant Joan de Labritja,39.1152,1.5213,false,0705016,SPEBEI
Port Sant Miquel,Sant Joan de Labritja,39.0816,1.4413,false,0705005,SPEBEI
Port,Pilar de la Foradada,37.8208,-0.7791,false,0390208,SPEALS
Campoamor-Barranco Rubio,Oriola,37.8961,-0.7516,false,0309911,SPEALS
Cala Roig,Oriola,37.9033,-0.7283,false,0309908,SPEALS
Cala Capitán,Oriola,37.9219,-0.7216,false,0309907,SPEALS
La Mata,Torrevieja,38.0261,-0.6522,false,0313302,SPEALS
Centro-La Roqueta,Guardamar del Segura,38.0752,-0.6472,false,0307605,SPEALS
La Marina-Les Pesqueres,Elx,38.1386,-0.6525,false,0306505,SPEALS
Tamarit,Santa Pola,38.1880,-0.5969,false,0312108,SPEALS
Varador-Calas del Este,Santa Pola,38.1905,-0.5347,false,0312103,SPEALS
Arenales del Sol,Elx,38.2411,-0.5136,false,0306502,SPEALS
Saladar,Alacant,38.2838,-0.5188,false,0301410,SPEALC
El Postiguet,Alacant,38.3461,-0.4772,false,0301408,SPEALC
Sant Joan,Alacant,38.38,-0.4088,false,0301401,SPEALC
Carrer la Mar,El Campello,38.425,-0.3888,false,0305013,SPEALC
Paradís,La Vila·Joiosa,38.4983,-0.2569,false,0313909,SPEALC
Finestrat-La Cala,Finestrat,38.5258,-0.1661,false,0306901,SPEALC
Ponent,Benidorm,38.5372,-0.1486,false,0303104,SPEALC
Llevant,Benidorm,38.5366,-0.1180,false,0303102,SPEALC
Raco de L'Albir,L'Alfàs del Pi,38.5752,-0.0644,false,0301101,SPEALN
Cap Blanch,Altea,38.5933,-0.0527,false,0301809,SPEALN
La Roda,Altea,38.6080,-0.0377,false,0301808,SPEALN
Arenal/Boi,Calp,38.6097,-0.0361,false,0304709,SPEALN
Cantal Roig,Calp,38.6316,0.0044,false,0304707,SPEALN
La Fossa,Calp,38.6461,0.0733,false,0304704,SPEALN
Cala Fustera,Benissa,38.6647,0.0877,false,0304105,SPEALN
L'Ampolla,Teulada,38.6883,0.1313,false,0312803,SPEALN
La Granadella,Xàbia,38.7305,0.1977,false,0308211,SPEALN
El Arenal,Xàbia,38.7741,0.1908,false,0308204,SPEALN
Marineta Cassiana,Dénia,38.8344,0.1258,false,0306310,SPEALN
Les Boves-Les Marines,Dénia,38.8580,0.0758,false,0306308,SPEALN
Les Devesses,Dénia,38.8708,-0.0072,false,0306301,SPEALN
L'Aigua Blanca,Oliva,38.9211,-0.08,false,4618103,SPEVAS
Pau-Pi,Oliva,38.93,-0.0902,false,4618102,SPEVAS
Piles,Piles,38.9519,-0.1144,false,4619502,SPEVAS
Bellreguard,Bellreguard,38.9675,-0.1305,false,4604801,SPEVAS
Daimús,Daimús,38.9786,-0.1411,false,4611302,SPEVAS
Nord de Gandia,Gandia,39.013,-0.1552,false,4613102,SPEVAS
Xeraco,Xeraco,39.06,-0.1933,false,4614301,SPEVAS
Tavernes,Tavernes de la Valldigna,39.0972,-0.2172,false,4623801,SPEVAS
Sant Antoni,Cullera,39.1602,-0.2394,false,4610507,SPEVAS
El Racó,Cullera,39.1827,-0.2213,false,4610506,SPEVAS
El Dossel,Cullera,39.1986,-0.2277,false,4610502,SPEVAS
Mareny Blau,Sueca,39.2291,-0.2452,false,4623505,SPEVAS
La Devesa,València,39.3394,-0.3052,false,4625004,SPEVAN
Platja de Llevant-Malvarrosa,València,39.4722,-0.3219,false,4625001,SPEVAN
El Port-Saplatja,Alboraia,39.5097,-0.32,false,4601301,SPEVAN
La Pobla de Farnals,La Pobla de Farnals,39.5577,-0.2883,false,4619901,SPEVAN
Port de Sagunt-Sagunt,Sagunt,39.6586,-0.2088,false,4622003,SPEVAN
Racó de Mar,Canet d'En Berenguer,39.6847,-0.2011,false,4608201,SPEVAN
Corint-Malvarrosa,Sagunt,39.7091,-0.1936,false,4622001,SPEVAN
Casa Blanca,Almenara,39.6944,-0.1994,false,1201101,SPECSS
Les Cases,Xilxes,39.768,-0.165,false,1205301,SPECSS
Masbo,Moncofa,39.8005,-0.1294,false,1207703,SPECSS
Nules,Nules,39.8258,-0.1097,false,1208201,SPECSS
El Arenal,Borriana,39.8675,-0.0627,false,1203201,SPECSS
La Torre,Almassora,39.9238,-0.0022,false,1200902,SPECSS
El Pinar,Castelló de la Plana,39.988,-0.026,false,1204003,SPECSS
Heliopolis,Benicàssim,40.0288,0.0455,false,1202805,SPECSS
L'Almadrava,Benicàssim,40.0533,0.772,false,1202802,SPECSS
La Concha,Orpesa,40.1063,0.1388,false,1208503,SPECSS
Morro de Gos,Orpesa,40.093,0.1469,false,1208502,SPECSS
Nord de Torreblanca,Torreblanca,40.195,0.2247,false,1211701,SPECSN
El Carregador,Alcalà de Xivert,40.2411,0.2785,false,1200403,SPECSN
Las Fuentes,Alcalà de Xivert,40.2538,0.2877,false,1200402,SPECSN
Platja Nord,Peníscola,40.3619,0.4030,false,1208901,SPECSN
El Morrongo,Benicarló,40.4133,0.4322,false,1202702,SPECSN
Fortí,Vinaròs,40.47,0.4786,false,1213810,SPECSN
El Garbí,Sant Carles de la Ràpita,40.6158,0.5941,false,4313601,SPETAS
Els Eucaliptus,Amposta,40.6588,0.7866,false,4301401,SPETAS
Riomar,Deltebre,40.7291,0.8397,false,4390103,SPETAS
Cap Roig,L'Ampolla,40.8211,0.7316,false,4390602,SPETAS
D'Avellaners,L'Ampolla,40.8125,0.7144,false,4390606,SPETAS
L'Alguer,L'Ametlla de Mar,40.8855,0.8061,false,4301313,SPETAS
L'Arenal,Vandellós i l'Hospitalet de l'Infant,40.9877,0.915,false,4316203,SPETAS
Cristall,Mont-roig del Camp,41.0036,0.9405,false,4309211,SPETAS
Peixerota,Mont-roig del Camp,41.0502,1.0133,false,4309201,SPETAS
Vilafortuny-L'Esquirol,Cambrils,41.0722,1.1041,false,4303806,SPETAS
Prat D'En Fores i Reguera,Cambrils,41.0677,1.0702,false,4303804,SPETAS
Llevant,Salou,41.0755,1.1402,false,4390502,SPETAN
La Pineda,Vila-Seca,41.0886,1.1922,false,4317101,SPETAN
L'Arrabasada,Tarragona,41.1208,1.2769,false,4314802,SPETAN
La Mora,Tarragona,41.1288,1.3472,false,4314808,SPETAN
Altafulla,Altafulla,41.1341,1.3736,false,4301202,SPETAN
Barrio Maritimo/La Paella,Torredembarra,41.145,1.4138,false,4315302,SPETAN
Creixell,Creixell,41.1572,1.4386,false,4305001,SPETAN
Roda de Bara,Roda de Bera,41.1680,1.4705,false,4313105,SPETAN
Coma Ruga,El Vendrell,41.1811,1.5241,false,4316303,SPETAN
Calafell,Calafell,41.1886,1.5761,false,4303703,SPETAN
Cunit,Cunit,41.1944,1.6330,false,4305101,SPETAN
Llarga,Cubelles,41.2033,1.6847,false,0807401,SPEBAS
Ribes Roges,Vilanova i la Gertrú,41.2141,1.7247,false,0830702,SPEBAS
L'Estanyol,Sitges,41.233,1.8013,false,0827009,SPEBAS
Castelldefels,Castelldefels,41.2663,1.9805,false,0805601,SPEBAS
Gavà,Gavà,41.2675,2.013,false,0808901,SPEBAS
La Barceloneta,Barcelona,41.3855,2.2005,false,0801905,SPEBAS
Del Bogatell,Barcelona,41.3966,2.2052,false,0801903,SPEBAS
Del Centre,Badalona,41.4508,2.255,false,0801502,SPEBAS
Montgat,Montgat,41.4683,2.2844,false,0812602,SPEBAN
Ocata,El Masnou,41.4838,2.338,false,0811801,SPEBAN
Pla de L'Os,Premià de Mar,41.4872,2.3505,false,0817203,SPEBAN
Cabrera,Cabrera de Mar,41.5083,2.4038,false,0802901,SPEBAN
Varador,Mataró,41.5369,2.4505,false,0812103,SPEBAN
Sant Andreu de Llavaneres,Sant Andreu de Llavaneres,41.5572,2.5002,false,0819703,SPEBAN
Sant Vicenç de Montalt,Sant Vicenç de Montalt,41.5633,2.515,false,0826401,SPEBAN
La Riera-Els tres Micos,Caldes d'Estrac,41.5669,2.5227,false,0803201,SPEBAN
D'Arenys,Arenys de Mar,41.5794,2.5533,false,0800601,SPEBAN
Canet,Canet de Mar,41.5883,2.5855,false,0804001,SPEBAN
Sant Pol,Sant Pol de Mar,41.605,2.6319,false,0823504,SPEBAN
Gran-Garbí,Calella,41.6147,2.6644,false,0803501,SPEBAN
Pineda de Mar,Pineda de Mar,41.6233,2.6947,false,0816301,SPEBAN
Santa Susanna,Santa Susanna,41.6294,2.7108,false,0826101,SPEBAN
Malgrat,Malgrat de Mar,41.6458,2.7513,false,0811002,SPEBAN
S'Abanell,Blanes,41.6686,2.7872,false,1702304,SPEGIS
Blanes,Blanes,41.675,2.7930,false,1702303,SPEGIS
Fenals,Lloret de Mar,41.6955,2.8336,false,1709509,SPEGIS
Lloret,Lloret de Mar,41.7005,2.8522,false,1709507,SPEGIS
Gran de Tossa,Tossa de Mar,41.7202,2.9344,false,1720207,SPEGIS
Sant Feliu de Guixols,Sant Feliu de Guixols,41.78,3.03,false,1716002,SPEGIS
Sant Pol,Sant Feliu de Guixols,41.7905,3.0488,false,1716001,SPEGIS
Pltja D'Aro,Castell-Platja d'Aro,41.8138,3.0675,false,1704805,SPEGIS
Torre Valentina-Sant Antoni,Calonge,41.8438,3.1,false,1703402,SPEGIS
De la Fosca,Palamós,41.8577,3.1433,false,1711804,SPEGIS
Llafranc,Palafrugell,41.8936,3.1938,false,1711703,SPEGIS
Sa Riera,Begur,41.9725,3.2105,false,1701303,SPEGIS
Pals,Pals,41.9886,3.2022,false,1712401,SPEGIS
L'Estartit,Torroella de Montgrí,42.0483,3.1972,false,1719902,SPEGIS
Riells,L'Escala,42.115,3.1394,false,1706209,SPEGIN
Sant Pere Pescador,Sant Pere Pescador,42.1786,3.11,false,1717801,SPEGIN
Empuriabrava,Castelló d'Empúries,42.2427,3.1297,false,1704702,SPEGIN
De Roses,Roses,42.2641,3.1616,false,1715203,SPEGIN
Gran de Cadaqués,Cadaqués,42.2888,3.2786,false,1703209,SPEGIN
Port de la Selva,El Port de la Selva,42.335,3.2013,false,1714003,SPEGIN
El Port,Llançà,42.3727,3.1597,false,1709203,SPEGIN
En Goixa,Colera,42.4061,3.1552,false,1705402,SPEGIN
Portbou,Portbou,42.4272,3.1605,false,1713803,SPEGIN
